id	gene	chrom	chromStart	chromEnd	strand
ENSG00000207964.2	MIR628	chr15	55372921	55373032	-
ENSG00000261652.2	C15orf65	chr15	55408548	55418764	+
ENSG00000256061.6	DYX1C1	chr15	55410525	55508234	-
ENSG00000260036.1	RP11-178D12.2	chr15	55442635	55443357	-
ENSG00000171016.10	PYGO1	chr15	55538890	55588947	-
ENSG00000166450.11	PRTG	chr15	55611546	55743090	-
ENSG00000259180.1	RP11-420M1.2	chr15	55680385	55681463	+
ENSG00000259369.1	RP11-291H24.1	chr15	55746639	55746767	+
ENSG00000069869.14	NEDD4	chr15	55826922	55993746	-
ENSG00000230183.4	CNOT6LP1	chr15	56005715	56007176	-
ENSG00000239703.3	RN7SL568P	chr15	56029684	56029981	-
ENSG00000261333.2	CD24P2	chr15	56071421	56071639	+
ENSG00000181827.13	RFX7	chr15	56087280	56243266	-
ENSG00000261072.2	RP11-5N19.3	chr15	56192353	56193262	-
ENSG00000151575.13	TEX9	chr15	56244009	56445997	+
ENSG00000275417.1	RP11-844G16.3	chr15	56248787	56249127	+
ENSG00000199784.1	RNU6-1287P	chr15	56274530	56274636	-
ENSG00000261174.2	RP11-844G16.1	chr15	56323193	56323719	+
ENSG00000259941.1	RP11-48G14.2	chr15	56394321	56396785	-
ENSG00000261823.1	RP11-48G14.1	chr15	56408483	56410186	-
ENSG00000138587.5	MNS1	chr15	56421544	56465137	-
ENSG00000277245.1	RP11-48G14.3	chr15	56447120	56447697	+
ENSG00000260392.4	RP11-1129I3.1	chr15	56542952	56629592	-
ENSG00000137871.18	ZNF280D	chr15	56630181	56918571	-
ENSG00000276696.1	Y_RNA	chr15	56634038	56634167	-
ENSG00000274667.1	RP11-31H5.3	chr15	56729932	56730611	-
ENSG00000279683.1	RP11-31H5.2	chr15	56795382	56795522	+
ENSG00000225625.4	RP11-31H5.1	chr15	56846340	56846605	+
ENSG00000276524.1	RP11-323F24.3	chr15	56887107	56888219	+
ENSG00000275343.1	RP11-323F24.4	chr15	56908312	56908635	-
ENSG00000140262.16	TCF12	chr15	56918623	57299281	+
ENSG00000222586.1	AC010999.1	chr15	56966325	56966397	-
ENSG00000260689.2	HNRNPA3P11	chr15	57246960	57247893	-
ENSG00000239035.1	snoU13	chr15	57278570	57278673	-
ENSG00000247982.5	LINC00926	chr15	57300365	57307769	+
ENSG00000260172.1	LINC01413	chr15	57319138	57323908	+
ENSG00000260870.1	RP11-358M11.4	chr15	57325472	57326447	-
ENSG00000128849.10	CGNL1	chr15	57375967	57550727	+
ENSG00000252984.1	RNU6-844P	chr15	57405074	57405175	-
ENSG00000261489.1	CTD-2515H24.3	chr15	57477484	57478329	-
ENSG00000261265.1	CTD-2515H24.4	chr15	57527187	57529009	-
ENSG00000276772.1	CTD-2515H24.2	chr15	57553955	57555680	+
ENSG00000240874.1	CTD-2515H24.1	chr15	57555951	57556379	-
ENSG00000137878.15	GCOM1	chr15	57591908	57714745	+
ENSG00000263155.4	MYZAP	chr15	57591941	57685364	+
ENSG00000255529.6	POLR2M	chr15	57706629	57782762	+
ENSG00000261219.1	RP11-344A16.2	chr15	57720295	57720928	+
ENSG00000128918.13	ALDH1A2	chr15	57953424	58497866	-
ENSG00000259477.1	RP11-86K22.1	chr15	57979716	57980646	-
ENSG00000274719.1	RP11-86K22.2	chr15	57990217	57990636	-
ENSG00000259285.1	CTD-2330J20.2	chr15	58065225	58071043	+
ENSG00000103569.8	AQP9	chr15	58138169	58185911	+
ENSG00000259651.2	CTD-2330J20.1	chr15	58150275	58150563	+
ENSG00000259626.2	RP11-925D8.2	chr15	58150635	58150962	+
ENSG00000259600.2	RP11-925D8.3	chr15	58151033	58152513	+
ENSG00000259379.1	RP11-925D8.5	chr15	58152606	58154407	+
ENSG00000259671.1	RP11-925D8.6	chr15	58154960	58156061	+
ENSG00000240934.2	RP11-925D8.1	chr15	58200606	58201018	+
ENSG00000166035.9	LIPC	chr15	58410569	58569843	+
ENSG00000259293.1	RP11-355N15.1	chr15	58434890	58498735	-
ENSG00000277229.1	RP11-355N15.3	chr15	58454327	58454982	+
ENSG00000277790.1	RP11-355N15.2	chr15	58456188	58456348	+
ENSG00000259476.1	RP11-50C13.2	chr15	58521311	58523371	+
ENSG00000259250.1	RP11-50C13.1	chr15	58587507	58591676	+
ENSG00000137845.13	ADAM10	chr15	58588807	58749978	-
ENSG00000270986.1	RP11-123C21.2	chr15	58672296	58672933	+
ENSG00000182625.3	RP11-123C21.1	chr15	58686411	58686617	+
ENSG00000199730.1	RN7SKP95	chr15	58703852	58704154	-
ENSG00000278513.1	RP11-123C21.3	chr15	58732188	58733149	+
ENSG00000259173.2	RP11-30K9.7	chr15	58755625	58756247	-
ENSG00000200318.2	U3	chr15	58760466	58760681	-
ENSG00000245975.2	RP11-30K9.6	chr15	58768072	58770974	-
ENSG00000128923.9	FAM63B	chr15	58771192	58861900	+
ENSG00000259402.1	RP11-30K9.4	chr15	58815272	58817728	+
ENSG00000259353.1	RP11-30K9.5	chr15	58856831	58865063	-
ENSG00000259738.1	ZNF444P1	chr15	58865006	58865303	+
ENSG00000157450.14	RNF111	chr15	58865175	59097419	+
ENSG00000242747.1	RP11-30K9.1	chr15	58869659	58870134	+
ENSG00000137776.15	SLTM	chr15	58879045	58933653	-
ENSG00000225798.1	AC025918.2	chr15	58889967	58894082	+
ENSG00000278439.1	AC025918.1	chr15	58892507	58892590	+
ENSG00000259393.2	RP11-313H3.1	chr15	58967046	58967808	-
ENSG00000241640.2	RP11-59H7.1	chr15	59049399	59050385	-
ENSG00000157456.6	CCNB2	chr15	59105078	59125045	+
ENSG00000277144.1	RP11-59H7.4	chr15	59115547	59116089	-
ENSG00000259732.1	RP11-59H7.3	chr15	59121034	59133250	+
ENSG00000157483.7	MYO1E	chr15	59132434	59372900	-
ENSG00000253030.1	MIR2116	chr15	59171183	59171262	-
ENSG00000171989.5	LDHAL6B	chr15	59206823	59208515	+
ENSG00000200070.1	RNU4-80P	chr15	59212648	59212788	-
ENSG00000259771.1	RP11-429D19.1	chr15	59266720	59271162	-
ENSG00000199512.1	RNU6-212P	chr15	59341314	59341417	-
ENSG00000259735.1	RP11-356M20.3	chr15	59348648	59359889	-
ENSG00000157470.10	FAM81A	chr15	59372693	59523549	+
ENSG00000259750.1	RP11-356M20.2	chr15	59401221	59402004	-
ENSG00000259674.1	RP11-356M20.1	chr15	59406963	59408154	-
ENSG00000200252.1	Y_RNA	chr15	59408905	59409015	+
ENSG00000243780.1	RP11-112N19.1	chr15	59525422	59525881	-
ENSG00000240238.1	RP11-112N19.2	chr15	59552615	59553093	-
ENSG00000201704.1	RNA5SP396	chr15	59574103	59574222	-
ENSG00000140297.11	GCNT3	chr15	59594875	59640239	+
ENSG00000140307.9	GTF2A2	chr15	59638062	59657541	-
ENSG00000227161.1	AC092755.4	chr15	59644298	59672302	-
ENSG00000140299.10	BNIP2	chr15	59659146	59689534	-
ENSG00000259657.1	PIGHP1	chr15	59676757	59677321	+
ENSG00000259238.1	RP11-361D15.2	chr15	59688517	59689418	+
ENSG00000234797.5	RPS3AP6	chr15	59768352	59769146	+
ENSG00000259601.2	RP11-568G20.2	chr15	59871511	59873495	-
ENSG00000259573.1	NMNAT1P5	chr15	59964942	59966084	+
ENSG00000171956.6	FOXB1	chr15	60004222	60061730	+
ENSG00000259558.1	MESTP2	chr15	60053204	60054092	-
ENSG00000259223.2	RP11-82L7.4	chr15	60073554	60118320	-
ENSG00000182718.15	ANXA2	chr15	60347134	60402883	-
ENSG00000240163.1	RP11-745A24.1	chr15	60390371	60390682	+
ENSG00000242667.1	RP11-745A24.2	chr15	60404463	60404960	+
ENSG00000273721.1	RP11-745A24.3	chr15	60409234	60409420	-
ENSG00000128915.10	ICE2	chr15	60419609	60479160	-
ENSG00000245534.5	RORA-AS1	chr15	60479178	60630637	+
ENSG00000069667.14	RORA	chr15	60488284	61229319	-
ENSG00000259274.1	CTD-2501E16.2	chr15	60529973	60545159	+
ENSG00000259513.1	CYCSP38	chr15	60558080	60558401	+
ENSG00000273958.1	RP11-219B17.3	chr15	60593027	60593460	+
ENSG00000277413.1	uc_338	chr15	60677109	60677272	-
ENSG00000259482.1	RORA-AS2	chr15	60681569	60686888	+
ENSG00000212625.1	RNA5SP397	chr15	60736769	60736886	+
ENSG00000259591.1	RP11-554D20.1	chr15	60763906	60765625	+
ENSG00000273792.1	RP11-554D20.2	chr15	60847757	60849068	-
ENSG00000259481.1	RP11-39M21.1	chr15	61181249	61195938	+
ENSG00000259575.1	RP11-39M21.2	chr15	61211913	61214231	+
ENSG00000276473.1	CTD-2026J24.1	chr15	61239906	61240331	+
ENSG00000259616.2	RP11-507B12.2	chr15	61298791	61635449	-
ENSG00000259530.1	RP11-259A24.1	chr15	61598514	61605241	+
ENSG00000259675.1	RP11-507B12.1	chr15	61639349	61715171	-
ENSG00000271195.1	RP11-162I7.2	chr15	61674767	61675212	+
ENSG00000259284.1	RP11-162I7.1	chr15	61729850	61731389	+
ENSG00000266349.1	AC018618.1	chr15	61743941	61744019	+
ENSG00000259564.1	RP11-16B9.1	chr15	61834752	61852152	+
ENSG00000129003.14	VPS13C	chr15	61852389	62060473	-
ENSG00000273653.1	AC104590.1	chr15	62045225	62045319	-
ENSG00000259251.2	RP11-643M14.1	chr15	62060503	62062434	+
ENSG00000198535.5	C2CD4A	chr15	62066977	62070917	+
ENSG00000259466.1	NPM1P47	chr15	62082450	62083305	-
ENSG00000205502.3	C2CD4B	chr15	62163535	62165283	-
ENSG00000259697.1	RP11-299H22.1	chr15	62196145	62203318	-
ENSG00000166104.13	RP11-299H22.3	chr15	62227896	62253235	-
ENSG00000259878.1	RP11-1O10.1	chr15	62230384	62231895	-
ENSG00000221141.1	AC126323.1	chr15	62243366	62243448	-
ENSG00000276713.1	Metazoa_SRP	chr15	62244330	62244595	-
ENSG00000277779.1	AC126323.2	chr15	62246284	62246349	-
ENSG00000260062.3	GOLGA2P11	chr15	62253730	62270680	-
ENSG00000260375.1	RP11-299H22.4	chr15	62255686	62256421	-
ENSG00000261296.1	RP11-299H22.6	chr15	62274163	62278365	+
ENSG00000260957.1	RP11-299H22.7	chr15	62284190	62285006	+
ENSG00000277919.1	MIR8067	chr15	62304658	62304734	-
ENSG00000275451.1	MIR6085	chr15	62343029	62343138	+
ENSG00000259557.2	HMGN1P26	chr15	62362029	62362331	-
ENSG00000274340.1	RP11-435J9.2	chr15	62387327	62388875	-
ENSG00000171914.13	TLN2	chr15	62390526	62844631	+
ENSG00000259458.1	MGC15885	chr15	62637172	62645291	-
ENSG00000259756.1	RP11-625H11.2	chr15	62682916	62690448	-
ENSG00000265317.1	AC103740.1	chr15	62786807	62786894	+
ENSG00000211137.1	MIR190A	chr15	62823957	62824041	+
ENSG00000259370.2	RP11-1069G10.1	chr15	62827675	62884034	-
ENSG00000259727.1	RP11-1069G10.2	chr15	62895812	62899543	+
ENSG00000259394.2	RP11-244F12.1	chr15	62953173	62954124	+
ENSG00000140416.18	TPM1	chr15	63042632	63071915	+
ENSG00000259498.1	RP11-244F12.3	chr15	63046034	63049387	-
ENSG00000259627.1	RP11-244F12.2	chr15	63070025	63071911	-
ENSG00000259672.1	RP11-69G7.1	chr15	63098870	63110403	+
ENSG00000103642.10	LACTB	chr15	63121800	63142061	+
ENSG00000185088.11	RPS27L	chr15	63125872	63158021	-
ENSG00000166128.11	RAB8B	chr15	63189469	63267782	+
ENSG00000138613.12	APH1B	chr15	63276018	63309126	+
ENSG00000074410.12	CA12	chr15	63321378	63382161	-
ENSG00000259459.4	RP11-321G12.1	chr15	63390136	63438320	+
ENSG00000259268.1	AC007950.1	chr15	63456294	63469351	-
ENSG00000276651.1	AC007950.2	chr15	63500737	63503083	-
ENSG00000140455.15	USP3	chr15	63504511	63594640	+
ENSG00000259248.4	USP3-AS1	chr15	63544247	63601589	-
ENSG00000197361.6	FBXL22	chr15	63597353	63602428	+
ENSG00000103657.12	HERC1	chr15	63608618	63833942	-
ENSG00000259589.2	RP11-317G6.1	chr15	63675146	63713758	+
ENSG00000199156.1	MIR422A	chr15	63870930	63871019	-
ENSG00000275785.1	RP11-111E14.2	chr15	63890030	63890317	+
ENSG00000035664.10	DAPK2	chr15	63907036	64072033	-
ENSG00000259351.1	RP11-111E14.1	chr15	63928274	63935953	+
ENSG00000166797.9	FAM96A	chr15	64072559	64094018	-
ENSG00000028528.13	SNX1	chr15	64094123	64146090	+
ENSG00000201071.1	Y_RNA	chr15	64111458	64111569	-
ENSG00000157734.12	SNX22	chr15	64151715	64157481	+
ENSG00000166794.4	PPIB	chr15	64155812	64163205	-
ENSG00000169118.14	CSNK1G1	chr15	64165517	64356187	-
ENSG00000259316.6	CTD-2116N17.1	chr15	64180348	64373781	-
ENSG00000252774.1	SNORA48	chr15	64342539	64342698	+
ENSG00000166803.9	KIAA0101	chr15	64364311	64387687	-
ENSG00000103671.8	TRIP4	chr15	64387748	64455303	+
ENSG00000206781.1	Y_RNA	chr15	64445130	64445243	-
ENSG00000180357.8	ZNF609	chr15	64460742	64686068	+
ENSG00000259682.1	RP11-702L15.4	chr15	64470253	64471364	+
ENSG00000248415.1	GAPDHP61	chr15	64528667	64529671	-
ENSG00000243403.1	RP11-330L19.1	chr15	64592979	64593326	+
ENSG00000239465.1	RP11-330L19.2	chr15	64631109	64631914	-
ENSG00000207223.1	Y_RNA	chr15	64652888	64652989	+
ENSG00000207162.1	RNU6-549P	chr15	64671263	64671369	+
ENSG00000180304.13	OAZ2	chr15	64687573	64703281	-
ENSG00000265967.1	AC100830.4	chr15	64695041	64695594	+
ENSG00000264937.1	AC100830.5	chr15	64696622	64696861	+
ENSG00000259635.1	AC100830.3	chr15	64701248	64719602	+
ENSG00000166831.7	RBPMS2	chr15	64739892	64775587	-
ENSG00000221033.1	MIR1272	chr15	64762387	64762515	-
ENSG00000140451.11	PIF1	chr15	64815632	64825668	-
ENSG00000249240.2	AC069368.3	chr15	64841883	64930920	+
ENSG00000241839.8	PLEKHO2	chr15	64841883	64868007	+
ENSG00000166839.15	ANKDD1A	chr15	64911902	64958700	+
ENSG00000275332.1	CTD-2017F17.1	chr15	64943240	64943672	-
ENSG00000274383.1	CTD-2017F17.2	chr15	64950916	64951435	-
ENSG00000090487.9	SPG21	chr15	64963021	64990310	-
ENSG00000103707.8	MTFMT	chr15	65001512	65029639	-
ENSG00000270218.1	RP11-325L12.5	chr15	65026088	65026676	+
ENSG00000186198.3	SLC51B	chr15	65045370	65053396	+
ENSG00000277351.1	RP11-325L12.6	chr15	65049188	65049802	-
ENSG00000103710.9	RASL12	chr15	65053337	65076690	-
ENSG00000234438.3	KBTBD13	chr15	65076816	65078192	+
ENSG00000281328.1	AC013553.1	chr15	65077894	65078008	-
ENSG00000278737.1	RP11-325L12.7	chr15	65083042	65083663	-
ENSG00000246922.7	UBAP1L	chr15	65092770	65115197	-
ENSG00000259258.1	RP11-325L12.3	chr15	65105534	65105800	+
ENSG00000090470.13	PDCD7	chr15	65117379	65133836	-
ENSG00000166855.8	CLPX	chr15	65148219	65185342	-
ENSG00000138615.5	CILP	chr15	65194758	65211488	-
ENSG00000279268.1	RP11-628M2.1	chr15	65226472	65226697	-
ENSG00000201709.1	RNU6-686P	chr15	65229861	65229967	+
ENSG00000138617.13	PARP16	chr15	65234460	65300618	-
ENSG00000206903.1	SNORA24	chr15	65285461	65285591	-
ENSG00000199568.1	RNU5A-1	chr15	65296051	65296166	+
ENSG00000259346.2	RP11-349G13.2	chr15	65301922	65302311	+
ENSG00000200156.1	RNU5B-1	chr15	65304677	65304792	+
ENSG00000174498.12	IGDCC3	chr15	65327127	65378040	-
ENSG00000103742.10	IGDCC4	chr15	65381464	65423072	-
ENSG00000074603.17	DPP8	chr15	65442463	65517704	-
ENSG00000270690.1	RP11-349G13.3	chr15	65458574	65459534	+
ENSG00000259232.2	RP11-349G13.1	chr15	65475318	65475614	-
ENSG00000252217.1	Y_RNA	chr15	65502741	65502836	+
ENSG00000074696.11	PTPLAD1	chr15	65530418	65578352	+
ENSG00000207449.1	RNU6-19P	chr15	65553081	65553187	-
ENSG00000138614.13	VWA9	chr15	65578753	65611289	-
ENSG00000074621.12	SLC24A1	chr15	65611366	65660995	+
ENSG00000275638.1	RP11-16E23.5	chr15	65655620	65656085	-
ENSG00000174485.13	DENND4A	chr15	65658046	65792293	-
ENSG00000238311.1	snoU13	chr15	65696833	65696936	-
ENSG00000264737.1	MIR4511	chr15	65719246	65719332	-
ENSG00000103769.8	RAB11A	chr15	65726054	65891991	+
ENSG00000261544.1	RP11-16E23.3	chr15	65766460	65767398	-
ENSG00000259924.1	RP11-16E23.4	chr15	65771176	65772139	-
ENSG00000249271.2	HNRNPA1P44	chr15	65816302	65817481	-
ENSG00000281318.1	AC084854.1	chr15	65877849	65877983	+
ENSG00000157890.16	MEGF11	chr15	65895079	66253747	-
ENSG00000263512.1	MIR4311	chr15	66040233	66040332	+
ENSG00000261318.1	RP11-653J6.1	chr15	66278498	66293357	-
ENSG00000166938.11	DIS3L	chr15	66293217	66333898	+
ENSG00000260773.1	RP11-352G18.2	chr15	66314914	66331703	-
ENSG00000075131.8	TIPIN	chr15	66336206	66386746	-
ENSG00000252712.1	SCARNA14	chr15	66347207	66347342	-
ENSG00000223271.1	Y_RNA	chr15	66348276	66348375	+
ENSG00000240821.1	RPL9P25	chr15	66379337	66379915	-
ENSG00000169032.8	MAP2K1	chr15	66386817	66492312	+
ENSG00000261102.2	ATP5J2P6	chr15	66414933	66415198	-
ENSG00000243404.2	RPL35AP32	chr15	66446455	66446777	-
ENSG00000261351.2	CTD-3185P2.1	chr15	66488658	66492109	-
ENSG00000174446.11	SNAPC5	chr15	66490135	66497813	-
ENSG00000266589.1	MIR4512	chr15	66496958	66497034	-
ENSG00000174444.13	RPL4	chr15	66498015	66524532	-
ENSG00000199574.1	SNORD18C	chr15	66501250	66501318	-
ENSG00000280554.1	snoU18	chr15	66502019	66502089	-
ENSG00000202529.1	SNORD18B	chr15	66502020	66502091	-
ENSG00000199673.1	SNORD16	chr15	66502812	66502910	-
ENSG00000200623.1	SNORD18A	chr15	66503243	66503314	-
ENSG00000174442.10	ZWILCH	chr15	66504959	66550128	+
ENSG00000188501.10	LCTL	chr15	66547179	66565979	-
ENSG00000259471.1	LINC01169	chr15	66582190	66685794	+
ENSG00000137834.13	SMAD6	chr15	66702228	66782848	+
ENSG00000274995.1	RP11-321F6.2	chr15	66740445	66741151	+
ENSG00000270490.1	RP11-622C24.1	chr15	66808404	66810560	+
ENSG00000277152.1	RP11-622C24.2	chr15	66860303	66867023	+
ENSG00000259437.1	RP11-798K3.4	chr15	66919811	66931755	+
ENSG00000259289.2	RP11-798K3.3	chr15	66931537	66956518	-
ENSG00000259347.4	RP11-798K3.2	chr15	66986361	67059253	-
ENSG00000259246.3	HMGN2P47	chr15	67000777	67001181	-
ENSG00000166949.14	SMAD3	chr15	67063763	67195195	+
ENSG00000259202.1	RP11-342M21.2	chr15	67142734	67146939	-
ENSG00000103591.11	AAGAB	chr15	67201033	67255195	-
ENSG00000242634.1	RPS24P16	chr15	67232446	67232837	+
ENSG00000103599.18	IQCH	chr15	67254800	67502260	+
ENSG00000259673.4	IQCH-AS1	chr15	67403619	67521844	-
ENSG00000189227.5	C15orf61	chr15	67521068	67530143	+
ENSG00000270964.1	RP11-502I4.3	chr15	67541072	67542604	-
ENSG00000137764.18	MAP2K5	chr15	67542709	67807123	+
ENSG00000259512.3	HNRNPA1P5	chr15	67627852	67629135	+
ENSG00000188779.9	SKOR1	chr15	67819704	67834561	+
ENSG00000259410.4	RP11-34F13.3	chr15	67832725	67873866	+
ENSG00000245719.1	RP11-34F13.2	chr15	67834310	67838879	-
ENSG00000206625.1	RNU6-1	chr15	67839939	67840045	-
ENSG00000261702.2	RP11-282M16.1	chr15	67974391	67974625	-
ENSG00000260109.1	RP11-883G10.1	chr15	67985059	67986288	+
ENSG00000033800.12	PIAS1	chr15	68054179	68198603	+
ENSG00000129007.13	CALML4	chr15	68190705	68206110	-
ENSG00000260007.1	RP11-315D16.2	chr15	68193801	68229718	-
ENSG00000128973.10	CLN6	chr15	68206992	68257211	-
ENSG00000264779.1	AC107871.1	chr15	68229672	68229789	+
ENSG00000260602.2	HMGN2P40	chr15	68254549	68254939	+
ENSG00000260657.2	RP11-315D16.4	chr15	68267792	68277994	-
ENSG00000169018.5	FEM1B	chr15	68277803	68295865	+
ENSG00000137809.15	ITGA11	chr15	68296533	68432162	-
ENSG00000103647.11	CORO2B	chr15	68578969	68727806	+
ENSG00000271232.1	CARSP1	chr15	68749501	68750691	+
ENSG00000140350.14	ANP32A	chr15	68778535	68820897	-
ENSG00000265195.1	MIR4312	chr15	68801850	68801925	-
ENSG00000258484.3	SPESP1	chr15	68818221	68946811	+
ENSG00000259286.3	RP11-696L21.2	chr15	68833830	68834749	+
ENSG00000137808.12	RP11-809H16.2	chr15	68930504	69028889	+
ENSG00000255346.8	NOX5	chr15	68930525	69062743	+
ENSG00000273851.1	RP11-809H16.3	chr15	69022230	69024176	+
ENSG00000259265.1	RP11-809H16.4	chr15	69037549	69043565	-
ENSG00000212766.8	EWSAT1	chr15	69072926	69095820	+
ENSG00000259222.2	RP11-809H16.5	chr15	69080879	69099987	+
ENSG00000281169.1	AC027088.1	chr15	69103820	69103945	+
ENSG00000138604.8	GLCE	chr15	69160584	69272217	+
ENSG00000266374.1	AC026512.1	chr15	69160651	69160724	+
ENSG00000265047.3	AC026992.1	chr15	69247109	69247210	+
ENSG00000241774.3	RN7SL438P	chr15	69250525	69250795	-
ENSG00000261634.3	RP11-352D13.6	chr15	69278328	69298763	-
ENSG00000259504.2	RP11-352D13.5	chr15	69278675	69295322	+
ENSG00000137819.12	PAQR5	chr15	69298947	69407780	+
ENSG00000221376.1	SNORA77	chr15	69325293	69325420	-
ENSG00000252972.1	RNA5SP398	chr15	69367585	69367681	+
ENSG00000259645.1	RP11-253M7.6	chr15	69391192	69392149	+
ENSG00000259426.4	RP11-253M7.1	chr15	69396904	69415029	-
ENSG00000207395.1	Y_RNA	chr15	69406441	69406552	+
ENSG00000137807.12	KIF23	chr15	69414246	69448427	+
ENSG00000259191.2	RP11-253M7.3	chr15	69434466	69435120	-
ENSG00000137818.10	RPLP1	chr15	69452784	69456194	+
ENSG00000207119.2	U3	chr15	69457941	69458149	-
ENSG00000259215.1	RP11-253M7.4	chr15	69458522	69461806	-
ENSG00000245750.6	RP11-279F6.1	chr15	69463026	69571440	+
ENSG00000259457.1	RP11-279F6.2	chr15	69564724	69565790	-
ENSG00000259641.4	PCAT29	chr15	69592129	69695750	+
ENSG00000238870.1	AC009677.1	chr15	69730740	69730822	-
ENSG00000259496.2	RP11-19J5.1	chr15	69803316	69804046	-
ENSG00000259309.1	RP11-19J5.2	chr15	69820756	69822856	-
ENSG00000259703.4	LINC00593	chr15	69835234	69843120	+
ENSG00000140332.14	TLE3	chr15	70047790	70098176	-
ENSG00000207965.1	MIR629	chr15	70079372	70079468	-
ENSG00000200216.2	RNU6-745P	chr15	70193236	70193341	+
ENSG00000259252.1	AC011648.1	chr15	70195638	70198509	-
ENSG00000259503.1	RP11-543G18.1	chr15	70321576	70326742	+
ENSG00000259473.1	RP11-96C21.1	chr15	70503907	70505928	-
ENSG00000280639.1	RP11-96C21.2	chr15	70570958	70586606	-
ENSG00000259227.2	RP11-64K10.1	chr15	70602124	70602516	+
ENSG00000281264.1	SALRNA3	chr15	70615547	70616567	+
ENSG00000280515.1	SALRNA2	chr15	70635249	70637314	+
ENSG00000137831.13	UACA	chr15	70654554	70763593	-
ENSG00000259532.1	RP11-138H8.2	chr15	70748932	70754177	+
ENSG00000274297.1	RP11-138H8.8	chr15	70758269	70758856	-
ENSG00000259624.1	RP11-138H8.3	chr15	70768011	70778868	-
ENSG00000259452.2	RP11-138H8.4	chr15	70791013	70791486	+
ENSG00000235420.7	RPL29P30	chr15	70796597	70802688	-
ENSG00000166173.10	LARP6	chr15	70829130	70854159	-
ENSG00000259744.1	RP11-138H8.6	chr15	70848883	70849770	-
ENSG00000137821.10	LRRC49	chr15	70853239	71053657	+
ENSG00000259470.2	KRT8P9	chr15	70858714	70860162	+
ENSG00000129028.7	THAP10	chr15	70881342	70892785	-
ENSG00000242276.2	RPL5P3	chr15	71063101	71063989	-
ENSG00000187720.13	THSD4	chr15	71096952	71783383	+
ENSG00000225362.7	CT62	chr15	71110244	71115494	-
ENSG00000259964.5	THSD4-AS1	chr15	71147650	71189042	-
ENSG00000259781.1	RP11-673C5.1	chr15	71164770	71165415	-
ENSG00000212664.5	RP11-592N21.1	chr15	71341158	71341712	-
ENSG00000260586.1	RP11-592N21.2	chr15	71342324	71348471	+
ENSG00000278408.1	RP11-1123I8.1	chr15	71547280	71549832	-
ENSG00000274096.1	AC104938.1	chr15	71772610	71772689	+
ENSG00000278570.3	NR2E3	chr15	71792638	71818259	+
ENSG00000260037.4	CTD-2524L6.3	chr15	71818396	71823384	+
ENSG00000066933.14	MYO9A	chr15	71822289	72118577	-
ENSG00000200873.1	RNA5SP399	chr15	71858570	71858686	+
ENSG00000261632.1	RP11-390D11.1	chr15	71972206	72040265	+
ENSG00000260576.1	EIF5A2P1	chr15	72041194	72041653	-
ENSG00000222094.1	RNU2-65P	chr15	72045183	72045367	+
ENSG00000223253.1	AC022872.1	chr15	72051251	72051329	+
ENSG00000166192.13	SENP8	chr15	72114258	72143688	+
ENSG00000243568.2	RP11-2I17.1	chr15	72134641	72135436	+
ENSG00000260173.1	RP11-2I17.4	chr15	72140504	72155459	-
ENSG00000175318.10	GRAMD2	chr15	72159807	72197785	-
ENSG00000067225.16	PKM	chr15	72199029	72231822	-
ENSG00000137817.15	PARP6	chr15	72241181	72272999	-
ENSG00000273025.1	CELF6	chr15	72266746	72319946	-
ENSG00000261460.1	RP11-106M3.3	chr15	72278867	72351794	+
ENSG00000260729.1	RP11-106M3.2	chr15	72284727	72375981	-
ENSG00000140488.13	CELF6	chr15	72284727	72320129	-
ENSG00000213614.8	HEXA	chr15	72340919	72376476	-
ENSG00000260339.1	HEXA-AS1	chr15	72376113	72378788	+
ENSG00000243007.1	RP11-106M3.1	chr15	72379215	72379710	-
ENSG00000187806.6	TMEM202	chr15	72398273	72408029	+
ENSG00000261423.1	RP11-1007O24.3	chr15	72407778	72475168	-
ENSG00000271072.1	RP11-1007O24.4	chr15	72450657	72451474	+
ENSG00000261187.1	RP11-1007O24.2	chr15	72465128	72466262	-
ENSG00000166233.11	ARIH1	chr15	72474326	72602985	+
ENSG00000207690.1	MIR630	chr15	72587217	72587313	+
ENSG00000260534.1	RP11-1006G14.4	chr15	72589691	72591845	+
ENSG00000278313.1	RP11-1006G14.5	chr15	72604399	72605008	-
